gender,PhoneService,MultipleLines,InternetService,StreamingTV,StreamingMovies,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,1,2,2,2,2,0,116.5,8013.6,0
1,1,2,2,2,0,2,85.0,1378.3,1
0,1,0,2,2,0,2,80.0,174.5,0
1,1,0,0,1,1,3,19.5,19.5,1
0,1,0,1,0,2,0,71.0,4741.5,0
0,1,2,0,1,1,0,24.9,847.8,0
1,1,0,0,1,1,3,19.4,1182.6,1
1,1,2,2,0,0,2,79.2,1677.0,1
0,1,0,1,0,0,0,49.0,955.6,0
0,0,1,1,0,0,3,40.6,590.4,0
1,1,2,2,0,2,2,86.5,1808.7,1
1,1,2,2,2,2,2,104.9,6312.9,0
1,1,2,0,1,1,2,25.2,702.0,0
0,1,0,2,2,2,1,105.4,7511.9,0
0,1,2,2,2,2,1,101.2,3956.7,0
1,1,2,2,0,0,2,73.9,2217.2,1
0,1,0,2,0,0,2,70.0,70.0,1
1,1,0,1,0,0,3,44.0,44.0,1
0,1,2,1,2,0,2,66.2,4692.6,0
0,1,0,0,1,1,1,19.6,68.8,0
1,1,0,2,0,2,2,80.8,159.5,1
1,1,2,1,2,0,3,64.4,253.0,0
1,1,2,2,2,2,0,99.2,6875.4,0
0,1,2,1,2,0,2,81.3,5567.6,0
0,1,0,1,2,2,3,79.0,4801.1,0
1,1,0,2,0,0,2,70.0,70.0,1
0,1,2,2,2,2,2,105.4,6713.2,0
0,1,0,0,1,1,3,19.3,677.9,0
0,1,0,2,0,0,2,76.5,1233.4,1
1,1,2,2,2,2,0,97.5,6253.0,0
0,1,0,1,2,0,0,66.4,1286.1,0
0,1,2,2,2,2,2,111.2,2317.1,1
1,1,0,2,2,0,1,95.3,5567.5,0
0,1,0,1,0,0,0,49.6,393.5,0
0,1,0,0,1,1,3,20.7,109.3,0
1,0,1,1,2,2,0,61.4,4193.4,0
1,1,0,1,2,0,1,75.6,4707.9,0
0,1,2,2,2,2,0,92.2,2568.2,0
1,1,0,2,0,0,0,75.0,1778.5,0
1,1,0,0,1,1,3,19.9,573.1,0
0,1,2,2,0,0,1,80.6,1411.7,0
0,0,1,1,0,2,0,46.3,2546.9,0
1,1,2,1,2,0,2,70.3,676.2,0
0,1,0,1,0,0,0,49.8,1971.2,0
1,1,2,1,2,2,0,75.4,1322.6,0
0,1,0,2,2,2,1,91.2,3247.6,0
1,1,0,0,1,1,3,20.1,670.4,0
1,1,2,2,0,2,0,89.4,1686.9,0
1,1,0,1,0,0,2,61.4,438.9,0
1,1,0,1,2,2,3,72.9,651.4,1
0,0,1,1,2,2,1,64.1,3886.9,0
1,1,0,2,2,2,0,103.7,5656.8,0
1,1,0,2,0,2,0,94.4,387.2,1
0,1,0,0,1,1,3,20.8,1123.2,0
1,1,2,2,2,2,0,114.9,7843.6,0
1,1,0,1,0,2,3,74.4,4759.6,0
1,1,2,2,2,2,1,103.2,7362.9,0
1,1,2,2,0,2,2,84.0,613.4,1
0,1,2,2,2,2,1,115.8,8332.2,0
0,1,0,1,0,0,3,45.8,45.8,0
0,1,0,2,2,2,1,95.2,6671.7,0
1,1,0,2,0,0,0,80.3,4513.7,0
0,1,0,1,0,2,3,65.0,547.8,0
0,1,0,2,0,0,2,69.9,69.9,1
1,1,2,1,2,2,2,80.1,4693.2,0
1,1,2,2,0,0,1,79.6,958.3,0
0,1,2,2,0,0,0,84.8,371.9,1
1,1,0,2,0,0,2,70.3,235.5,1
0,1,0,1,0,0,3,50.8,50.8,0
0,1,0,2,2,2,1,98.8,2807.1,0
1,1,0,1,2,2,1,84.4,5969.3,0
1,1,0,1,0,0,3,57.8,1282.9,0
0,1,2,0,1,1,3,26.4,184.1,0
1,1,0,0,1,1,2,19.4,683.8,0
0,1,0,1,2,2,0,74.4,1712.9,0
1,1,2,2,2,2,3,100.9,4847.4,0
1,1,2,2,2,0,1,96.2,1222.1,1
0,1,0,2,2,2,0,100.1,4378.4,0
1,1,2,0,1,1,2,25.2,245.2,0
0,0,1,1,0,0,1,29.3,1224.1,0
1,1,0,1,0,0,2,50.6,50.6,1
1,1,2,0,1,1,3,23.9,625.7,0
1,1,2,1,2,0,1,69.5,1752.7,0
0,1,2,2,0,0,2,75.1,1013.4,0
1,1,2,2,0,0,0,80.1,830.7,1
0,1,0,2,0,0,1,80.7,2209.8,0
0,1,2,2,2,2,0,105.4,323.3,1
0,1,2,0,1,1,0,25.7,251.6,0
0,0,1,1,2,0,1,45.4,214.8,0
0,1,2,0,1,1,0,26.3,1245.1,0
1,1,0,1,2,0,2,65.0,493.7,0
1,0,1,1,2,2,2,49.1,2265.0,0
1,1,0,1,2,2,2,76.4,160.8,1
1,1,0,2,0,0,0,76.7,333.6,1
0,1,2,2,2,2,0,98.8,3475.6,1
1,1,0,0,1,1,3,19.3,279.3,0
1,1,0,1,2,0,1,58.6,2224.5,0
0,1,2,1,0,0,1,56.1,2386.9,0
1,1,0,2,2,2,0,105.2,4822.9,1
0,1,0,1,0,0,3,55.9,857.8,0
0,0,1,1,0,2,1,46.0,2424.1,0
0,1,0,1,2,0,1,66.4,2245.4,0
1,0,1,1,2,2,2,50.6,1073.3,0
0,1,0,2,0,2,2,89.2,3251.3,0
1,1,0,0,1,1,0,21.0,85.5,1
0,1,0,0,1,1,3,20.5,20.5,0
0,1,0,0,1,1,0,20.9,720.1,0
0,1,0,1,0,0,2,54.3,1296.8,0
1,1,0,1,0,2,3,71.1,213.4,0
0,1,2,2,2,2,2,100.8,2095.0,1
1,1,0,2,2,2,0,100.7,1522.7,0
1,1,2,2,2,2,2,106.8,5348.0,0
1,1,0,0,1,1,2,21.2,222.7,0
1,1,0,1,2,0,3,74.3,1863.8,1
0,1,2,2,2,2,1,96.2,3019.3,1
1,1,0,0,1,1,2,19.4,1263.9,0
0,1,0,1,0,0,0,48.7,235.2,0
0,0,1,1,0,0,2,30.4,1359.7,1
1,1,2,2,2,2,2,96.2,1529.2,1
0,1,0,1,0,2,3,64.2,1274.5,0
1,1,2,2,2,2,0,106.4,3211.9,0
1,1,0,1,0,0,0,45.1,2462.6,0
1,1,2,1,2,0,2,65.2,3965.1,0
0,1,0,0,1,1,0,20.0,20.0,1
1,1,0,2,2,2,1,94.1,5060.9,0
0,1,0,2,0,0,2,70.0,740.0,1
0,1,0,1,0,0,3,55.3,2139.2,1
1,1,0,2,0,0,0,79.2,4018.6,0
0,1,0,2,2,2,0,105.5,7611.6,0
0,1,2,2,0,2,1,99.3,6549.5,0
0,1,2,0,1,1,1,25.9,1872.2,0
1,1,0,0,1,1,0,19.6,1007.9,0
0,0,1,1,0,0,2,24.8,67.0,1
0,1,0,2,0,0,2,70.1,70.1,0
0,1,0,2,0,2,2,84.1,1095.3,1
1,0,1,1,2,2,2,50.8,2011.4,1
1,1,0,2,2,0,0,77.7,714.2,1
0,1,2,0,1,1,3,25.3,566.5,0
0,1,2,2,2,2,1,99.1,5295.7,0
0,0,1,1,0,0,3,35.6,1072.6,0
0,1,2,2,2,2,0,117.8,8684.8,1
0,1,2,1,0,2,1,79.6,5810.9,0
0,1,2,2,2,2,2,109.6,5124.6,1
1,1,2,1,0,0,3,49.9,1410.3,0
0,0,1,1,0,0,2,30.4,82.2,0
0,1,2,1,0,2,0,75.2,3822.5,0
0,1,0,2,0,0,2,69.8,69.8,1
0,1,0,2,2,2,2,95.0,178.1,1
0,1,0,2,0,0,3,70.7,129.2,0
1,1,2,2,2,2,2,109.5,7674.6,1
0,1,2,2,0,0,2,87.4,4473.0,0
0,1,2,2,2,2,2,104.4,6578.6,0
0,1,0,2,2,2,2,90.6,90.6,1
1,0,1,1,0,0,2,30.2,382.2,0
1,1,2,2,2,2,2,98.5,1058.3,1
1,1,0,0,1,1,3,20.3,1079.1,0
1,1,0,1,2,2,1,70.8,450.8,1
0,1,0,0,1,1,3,19.5,69.3,0
0,0,1,1,0,0,1,33.7,1537.9,0
0,1,0,1,2,2,0,75.8,4284.7,0
1,1,2,2,2,2,1,115.1,7008.2,0
0,1,2,2,0,2,0,93.3,4631.7,0
1,1,0,2,0,0,0,70.3,2868.1,1
1,1,2,0,1,1,0,25.5,1821.8,0
1,1,2,1,2,0,1,78.4,3211.2,0
0,1,2,1,2,0,2,69.7,3442.2,0
1,1,2,2,2,2,1,115.2,8078.1,0
0,1,2,2,0,2,2,83.1,1799.3,0
0,1,0,0,1,1,3,19.5,1147.9,0
0,1,0,2,0,0,2,69.8,377.9,0
1,1,2,0,1,1,3,24.5,740.3,1
1,1,2,0,1,1,3,24.1,409.9,1
0,1,0,1,0,0,1,59.6,2970.3,0
0,1,2,1,2,2,0,82.2,5784.3,0
0,1,2,2,2,2,1,100.5,1622.5,1
0,1,0,1,0,2,3,64.9,950.8,0
0,1,0,0,1,1,1,19.7,169.8,0
0,1,2,1,0,0,3,65.1,1427.6,0
0,1,2,0,1,1,3,25.0,1222.3,0
1,1,0,2,2,0,2,91.7,3954.1,0
0,0,1,1,0,0,2,25.1,79.8,0
1,1,0,2,2,2,2,104.5,5068.1,0
1,1,0,1,0,0,3,60.8,2042.1,0
0,1,2,2,2,2,2,112.0,4534.9,1
1,1,2,2,2,2,1,112.4,7388.5,0
1,1,2,1,2,0,3,75.9,1375.6,0
1,1,2,2,2,2,1,99.7,6311.2,0
1,1,2,2,2,0,2,85.2,1553.9,1
1,1,0,0,1,1,3,20.7,20.7,0
1,1,2,2,2,2,2,94.0,1078.9,1
0,1,2,2,0,0,0,90.4,2820.7,0
0,1,2,2,0,0,2,75.0,1710.5,1
1,1,2,2,2,2,2,105.1,5624.9,1
0,1,0,0,1,1,3,19.9,252.0,0
0,1,2,1,0,2,1,63.4,3409.1,0
0,1,0,1,0,0,2,48.0,48.0,0
1,1,2,2,0,0,0,83.7,5733.4,0
0,1,0,1,2,0,1,64.4,195.7,0
0,1,0,2,0,0,2,68.5,68.5,1
1,1,2,1,0,0,2,62.7,2274.9,1
0,1,2,1,2,0,0,66.2,3199.0,0
1,1,0,0,1,1,3,19.7,451.6,0
0,1,0,0,1,1,3,19.8,1396.3,0
1,1,2,2,0,0,0,84.8,3958.9,0
0,1,2,2,2,2,2,108.3,5431.4,0
0,0,1,1,2,2,3,45.3,45.3,1
0,1,0,2,0,2,1,79.9,2001.0,0
0,1,2,2,2,2,0,114.7,7849.9,0
1,1,0,0,1,1,1,20.9,689.4,0
1,0,1,1,0,2,2,49.9,3210.4,0
1,1,2,2,0,2,2,87.3,1258.6,1
0,0,1,1,2,2,2,51.7,3005.8,0
0,1,2,2,0,2,1,90.8,6511.8,0
1,1,0,2,2,2,0,98.1,396.3,1
1,1,2,2,2,0,2,84.1,2781.9,1
0,1,2,2,0,2,1,91.1,4370.8,0
0,1,2,2,2,2,2,109.7,7880.3,0
0,1,0,2,2,0,2,89.9,248.4,0
1,1,2,2,2,0,0,95.9,6954.2,0
0,1,2,2,2,0,0,84.3,1537.9,0
0,0,1,1,2,2,0,63.1,4685.6,0
1,1,2,2,2,0,1,86.0,2628.6,1
1,1,2,2,0,2,2,82.0,1127.2,1
1,0,1,1,0,0,3,29.8,202.0,0
1,1,0,1,0,0,1,55.9,365.4,1
1,1,0,1,0,0,2,55.2,220.7,0
1,1,0,0,1,1,3,20.5,254.5,0
0,1,0,2,2,2,1,104.1,6605.6,0
1,1,0,2,0,0,0,70.5,1165.6,0
1,0,1,1,2,2,2,50.9,2036.6,0
1,0,1,1,2,2,2,50.6,565.4,0
0,1,0,0,1,1,3,20.0,107.1,0
1,1,2,2,0,2,2,85.6,1868.4,0
0,1,2,1,0,2,1,76.8,5233.3,0
1,1,2,2,0,0,3,79.2,79.2,0
0,1,2,1,2,2,0,87.6,6463.2,0
1,0,1,1,0,0,1,41.1,2258.3,0
1,1,2,2,2,2,0,116.1,6925.9,0
0,1,0,1,0,0,1,44.7,276.5,0
0,1,2,2,2,0,1,90.4,5099.2,0
1,1,2,2,2,2,0,110.1,7746.7,0
0,1,0,1,0,2,3,68.0,4664.2,0
0,1,0,2,2,0,2,89.4,1539.5,1
0,1,2,1,0,2,3,59.9,542.4,0
0,1,0,1,0,0,1,60.5,3121.5,0
1,1,2,1,0,2,0,69.9,4615.9,0
1,1,0,2,0,0,2,75.8,75.8,1
1,0,1,1,0,0,2,25.3,58.9,1
1,0,1,1,0,2,1,51.0,307.6,0
1,1,0,1,0,2,2,65.5,616.9,0
1,1,0,2,2,0,2,86.1,1818.9,0
1,1,2,2,2,0,2,94.1,1215.6,1
0,1,2,1,2,2,0,75.2,3901.3,0
0,1,0,0,1,1,3,20.8,499.4,0
1,1,0,0,1,1,0,19.9,1389.4,0
1,1,0,2,0,0,3,74.8,238.1,0
0,1,0,2,2,0,2,79.5,79.5,1
0,1,0,2,2,2,0,99.1,6496.2,0
0,1,2,1,0,2,1,72.5,4653.9,1
1,1,2,0,1,1,0,24.4,1601.2,0
0,1,0,1,2,0,3,70.6,2708.2,0
1,1,2,2,2,2,0,109.8,6109.7,0
1,1,0,0,1,1,3,19.8,1567.0,0
1,1,0,1,2,2,1,69.4,571.5,0
1,1,0,0,1,1,3,20.3,743.1,0
0,1,0,1,0,0,0,54.9,2549.1,0
0,1,2,1,0,2,1,80.4,5727.2,0
1,1,2,2,2,2,2,99.7,5497.1,0
1,0,1,1,2,2,0,49.1,2076.2,1
1,1,0,0,1,1,1,20.1,337.9,0
0,1,2,2,0,2,2,86.8,620.4,1
1,1,0,2,2,0,2,79.8,164.5,1
0,1,2,0,1,1,0,24.9,1195.3,0
1,1,2,1,2,2,1,82.7,5919.4,0
1,1,2,1,2,2,1,89.0,1161.8,0
0,1,2,1,2,2,3,69.6,1394.6,0
0,1,0,0,1,1,3,21.3,711.9,0
1,1,0,2,2,2,2,106.5,6145.9,1
0,1,0,0,1,1,3,20.7,150.0,0
0,1,0,0,1,1,3,20.5,1178.0,0
0,1,0,0,1,1,3,19.5,239.8,0
0,1,2,1,2,2,1,88.9,6132.7,0
1,1,2,2,2,2,2,100.1,5440.9,1
1,0,1,1,2,2,2,48.3,1293.8,0
1,1,0,2,2,0,2,84.3,84.3,1
0,1,0,0,1,1,0,20.7,1492.1,0
0,1,2,1,0,2,0,71.9,4479.2,0
0,1,0,0,1,1,3,20.3,854.9,0
0,0,1,1,0,0,2,36.7,1315.0,0
1,1,0,0,1,1,3,20.4,77.5,1
0,1,0,0,1,1,3,19.5,270.2,0
1,1,0,0,1,1,3,20.9,72.0,0
1,1,0,1,0,0,2,50.8,50.8,1
1,1,2,2,2,0,0,90.0,5974.3,0
0,1,0,1,2,0,3,59.7,639.0,0
0,1,0,2,0,0,1,81.5,4983.1,0
0,1,0,0,1,1,1,19.9,1022.6,0
0,1,0,0,1,1,1,20.0,862.4,0
0,0,1,1,2,2,1,63.9,3335.0,0
1,1,0,2,0,0,2,82.0,2070.1,0
1,1,0,0,1,1,3,20.0,170.9,0
1,1,2,2,0,0,2,75.6,166.3,1
1,1,0,0,1,1,0,19.7,1396.9,0
1,0,1,1,0,0,3,29.2,110.1,0
0,1,0,2,0,0,3,75.9,866.4,0
0,1,0,1,0,0,3,49.2,447.9,0
1,1,0,1,0,2,0,68.9,1970.5,1
0,1,2,2,0,2,2,93.3,5774.6,0
0,0,1,1,0,0,1,30.8,805.1,1
0,1,0,0,1,1,3,19.6,1170.6,0
1,1,0,2,0,0,3,73.6,73.6,1
1,1,0,2,2,0,2,91.7,91.7,1
1,1,0,0,1,1,3,19.9,784.3,0
0,0,1,1,2,2,0,64.8,4732.4,0
1,1,2,2,0,2,2,91.2,2995.5,1
1,1,0,1,0,2,2,59.5,3043.7,0
1,1,0,1,0,2,0,59.0,2789.7,0
1,1,0,2,2,2,2,89.3,1907.9,1
1,1,2,2,0,0,3,75.0,999.5,1
0,1,0,1,2,2,3,80.3,493.4,0
1,1,2,1,0,0,2,53.7,404.4,0
1,1,2,2,2,2,0,109.0,7661.8,0
0,1,0,2,0,0,2,69.7,220.1,1
0,1,2,1,0,0,0,64.4,3035.4,0
0,1,0,1,0,0,3,54.8,452.8,0
0,1,2,2,0,0,3,73.8,545.2,1
1,0,1,1,0,2,2,35.0,553.0,1
0,1,2,1,0,0,0,60.3,663.0,0
1,1,0,2,0,2,1,85.3,781.4,0
0,1,0,2,0,2,2,79.3,793.6,1
0,1,0,0,1,1,3,20.2,20.2,0
1,1,0,2,0,2,2,85.0,2169.8,1
0,1,0,1,0,0,3,43.9,278.4,0
1,1,0,2,2,2,0,104.4,4904.2,0
0,1,2,0,1,1,1,25.9,788.6,0
0,1,0,2,0,0,2,69.7,69.7,1
1,0,1,1,2,2,2,55.8,2109.4,1
0,1,2,2,0,0,1,75.2,3678.3,1
0,1,2,2,2,2,2,108.5,7176.6,1
1,1,2,1,0,0,3,57.7,992.7,0
1,1,2,2,2,2,2,106.2,3152.5,1
1,1,2,2,2,0,0,100.7,7334.1,0
1,1,2,1,2,2,2,85.0,5150.6,0
1,1,2,0,1,1,1,25.0,894.3,0
1,1,0,1,0,2,1,55.7,2688.9,0
0,1,2,2,0,0,1,81.7,2548.7,0
0,1,2,2,2,2,0,100.5,2673.5,0
0,1,2,1,0,0,0,54.5,1588.7,0
0,1,2,2,0,2,2,86.2,893.2,0
1,1,2,2,2,2,2,110.0,4874.8,1
1,1,2,1,0,0,3,50.2,2139.1,0
1,1,0,1,0,2,3,67.7,2882.3,0
0,1,0,1,0,0,3,49.6,878.4,1
1,1,0,0,1,1,1,19.4,1024.0,0
1,1,0,1,0,0,3,50.7,350.4,0
1,1,2,1,2,2,1,89.9,5958.9,0
1,0,1,1,0,2,3,45.8,1147.0,0
0,1,0,2,0,0,2,69.1,69.1,1
0,1,2,2,0,2,2,93.2,6368.2,0
1,1,2,2,2,2,0,100.5,2600.0,0
1,1,2,2,2,0,0,94.6,5025.8,0
1,1,2,2,0,0,2,76.6,893.0,0
0,1,0,2,0,0,2,72.9,688.7,1
1,1,0,1,0,0,1,44.0,44.0,0
1,1,2,1,0,0,1,67.5,3252.0,0
0,1,2,2,2,0,1,90.5,5229.8,0
1,1,0,2,0,0,2,70.9,70.9,1
0,1,2,2,2,2,0,113.8,7845.8,0
1,0,1,1,0,2,2,34.2,1596.6,0
1,1,0,0,1,1,1,20.3,814.8,0
0,1,0,2,2,2,2,90.1,90.1,0
0,1,0,1,2,2,2,80.9,1446.0,0
1,1,2,1,2,0,3,76.5,4519.5,0
0,1,0,2,2,2,2,101.4,1554.0,1
0,1,2,1,2,0,1,72.8,2333.1,0
0,1,0,0,1,1,3,19.6,876.2,0
0,1,2,0,1,1,3,24.7,1766.8,0
1,1,2,2,2,2,3,114.7,6049.5,0
1,1,0,2,2,0,1,81.0,389.6,1
1,1,0,0,1,1,3,19.6,294.5,0
1,1,0,2,2,2,2,100.2,6283.3,1
1,1,2,1,2,2,0,90.2,6716.5,0
0,1,2,2,2,2,2,108.3,4586.2,0
1,1,0,2,0,0,2,70.2,123.8,0
1,1,2,0,1,1,1,25.7,1937.4,0
1,1,2,0,1,1,3,25.1,789.6,0
0,1,2,2,2,2,0,97.1,3707.0,1
1,0,1,1,0,0,0,35.1,844.5,0
0,1,2,1,0,0,1,67.1,4309.6,0
1,1,0,0,1,1,3,20.4,292.4,0
1,1,0,0,1,1,1,20.1,644.5,0
1,1,0,1,0,2,0,70.3,2198.9,0
1,1,0,2,0,2,2,86.5,2538.1,0
0,1,0,2,2,2,1,100.3,6603.8,0
0,1,2,1,2,2,1,90.3,6287.3,0
0,0,1,1,0,0,3,36.9,108.7,1
0,1,2,2,0,0,2,74.9,572.5,0
0,1,2,2,2,2,3,99.0,1301.7,1
1,1,2,0,1,1,1,25.1,1171.5,0
0,1,0,2,0,0,2,85.2,2184.6,0
1,1,0,1,2,0,3,76.4,2606.4,0
1,1,0,2,0,0,1,70.4,3533.6,0
0,1,2,1,0,0,2,55.4,2634.0,0
0,1,0,2,2,2,0,100.6,4304.0,0
0,1,0,0,1,1,3,19.4,152.6,0
1,1,0,1,0,2,1,61.2,126.0,0
0,1,2,1,2,2,2,85.7,4616.1,0
1,1,0,2,2,2,3,96.9,6314.4,0
0,1,0,1,0,0,1,55.5,934.2,0
0,1,0,0,1,1,1,19.5,1050.5,0
0,1,0,1,0,0,3,50.7,50.7,0
1,1,0,2,2,2,0,99.7,4977.2,0
1,0,1,1,0,2,2,38.5,330.8,0
1,1,0,2,2,0,2,91.1,964.4,0
0,1,0,2,0,0,2,80.8,3132.8,0
1,1,0,1,0,2,3,73.6,2316.9,0
0,1,0,2,2,2,2,94.6,3851.5,0
1,1,2,2,2,2,2,100.3,2387.8,1
0,1,2,2,2,0,1,89.1,1949.4,0
1,1,2,0,1,1,1,25.5,1866.5,0
0,1,2,0,1,1,2,24.6,592.7,0
0,1,0,1,0,0,0,60.5,1440.8,0
1,1,2,1,0,2,1,74.7,4869.4,0
0,1,2,2,2,2,3,108.0,313.6,0
0,1,2,1,0,0,1,49.8,49.8,0
0,1,2,2,2,2,0,109.4,7031.5,0
1,1,0,1,0,0,3,53.5,718.1,0
0,0,1,1,2,0,1,55.0,1165.6,0
1,1,2,1,2,2,2,86.2,4524.1,0
1,1,0,0,1,1,1,19.6,763.1,0
0,1,0,2,0,0,2,69.8,69.8,1
0,0,1,1,2,0,2,43.9,3097.2,0
0,1,2,2,2,2,2,96.8,5284.0,1
0,1,2,1,0,0,0,64.2,3491.6,0
1,1,2,0,1,1,3,26.1,692.6,0
1,1,0,1,0,0,3,55.7,795.2,0
1,1,0,1,0,0,1,60.4,2896.4,1
1,1,2,1,0,2,3,69.6,3435.6,0
0,1,0,1,0,2,3,59.6,59.6,0
0,1,2,0,1,1,2,24.9,1013.6,0
0,1,2,2,0,2,0,96.0,4456.7,0
1,1,0,2,0,0,2,73.9,4092.9,1
0,0,1,1,0,0,3,31.1,419.7,0
0,1,0,2,0,0,1,71.3,157.8,0
0,1,0,1,0,0,1,54.1,1992.9,0
1,0,1,1,0,2,2,39.5,210.8,1
1,1,2,1,0,0,1,61.4,4059.9,0
0,1,0,2,2,2,3,108.2,6825.7,0
1,1,0,0,1,1,3,19.9,19.9,0
1,1,2,1,2,0,3,65.0,2157.5,0
0,1,0,2,0,0,0,80.8,1321.3,0
1,1,0,0,1,1,3,18.8,255.6,0
0,1,2,2,2,2,2,98.0,4917.9,0
0,1,0,2,2,0,2,80.3,144.6,1
0,1,0,0,1,1,1,19.2,515.8,0
0,1,2,2,2,0,1,95.9,2235.0,0
0,1,0,1,2,2,3,73.9,2405.1,1
0,1,0,0,1,1,1,19.5,96.9,0
0,1,0,0,1,1,3,19.7,358.2,0
0,1,2,1,2,2,3,89.6,5012.4,0
0,1,0,2,2,0,3,86.4,4267.2,0
0,1,0,1,0,0,3,44.2,44.2,1
0,1,0,2,0,2,2,90.4,268.5,0
0,1,0,0,1,1,2,20.2,20.2,0
1,0,1,1,0,0,3,45.9,693.5,0
0,1,2,1,2,2,1,79.8,4217.8,0
0,1,2,2,2,2,1,100.3,5614.5,1
0,1,2,2,0,0,2,77.0,228.4,1
1,0,1,1,0,0,1,35.4,978.6,0
1,1,2,2,2,2,0,110.8,7553.6,0
1,1,0,1,0,0,0,50.6,235.7,0
0,1,2,0,1,1,1,25.6,1867.7,0
1,1,2,2,2,2,1,106.0,4335.2,0
0,1,2,2,2,2,1,99.5,6822.2,1
0,1,0,0,1,1,1,19.9,19.9,0
1,1,0,2,2,2,3,105.0,2007.3,0
0,1,0,0,1,1,3,19.6,839.4,0
0,1,2,2,2,2,0,97.7,3410.0,0
1,1,0,2,0,2,2,81.1,81.1,1
0,1,2,1,2,2,1,88.7,6501.4,0
1,1,0,0,1,1,0,19.9,997.0,0
1,1,2,2,0,0,2,85.5,4874.7,1
1,1,2,2,2,2,1,102.5,6615.2,1
1,1,2,2,2,0,2,90.1,2627.2,0
0,1,0,2,2,0,3,90.2,3128.8,0
1,1,2,2,0,0,2,77.8,4458.2,1
1,1,2,2,0,2,0,95.1,5064.9,0
0,0,1,1,2,0,2,39.3,2111.5,1
0,1,2,2,0,0,2,74.4,834.2,1
0,1,0,0,1,1,2,19.7,31.2,0
0,1,0,2,0,0,2,69.4,261.7,0
1,1,2,1,2,2,1,91.0,6652.5,0
0,1,0,0,1,1,3,20.1,1036.0,0
0,1,0,0,1,1,1,20.7,595.5,0
1,1,0,0,1,1,3,19.8,273.0,0
1,1,0,2,2,0,0,83.2,1130.0,0
0,1,0,2,2,2,1,102.5,6654.1,0
1,1,2,2,2,2,2,111.3,7984.2,0
0,1,2,1,0,0,0,68.8,4111.4,0
0,1,0,0,1,1,3,19.9,19.9,0
1,1,2,2,2,2,0,104.4,6721.6,0
0,1,0,1,2,2,2,76.0,3273.8,0
1,1,0,0,1,1,3,19.6,93.5,0
1,1,2,2,0,2,2,89.9,2806.9,1
0,1,2,2,2,2,0,110.0,7611.9,1
0,1,2,1,0,2,0,81.8,2028.8,0
0,1,2,0,1,1,0,24.8,1769.6,0
1,1,2,1,0,0,2,55.8,1941.5,0
0,1,0,1,0,0,2,44.0,44.0,0
0,1,2,0,1,1,3,25.4, ,0
1,1,0,0,1,1,1,19.8,475.2,0
1,1,0,0,1,1,3,19.2,162.0,0
1,1,0,1,2,2,0,75.1,2658.8,0
0,1,0,2,2,2,2,94.8,422.4,0
1,1,0,2,0,2,0,82.9,2320.8,0
1,0,1,1,2,0,2,45.4,1593.1,0
0,1,0,0,1,1,1,20.5,162.3,0
0,1,0,1,0,0,3,48.8,48.8,0
1,1,0,0,1,1,1,20.1,471.7,0
0,1,2,2,2,2,2,98.4,2515.3,1
1,1,0,2,2,0,2,80.9,751.7,1
1,1,0,2,2,2,2,102.8,2110.2,1
0,1,2,2,0,0,2,79.9,1471.8,1
0,0,1,1,0,0,3,33.6,550.4,0
0,1,2,2,2,2,1,108.2,3432.9,1
0,0,1,1,0,2,0,34.7,768.5,0
1,1,2,1,2,0,1,75.0,4213.9,0
0,1,2,0,1,1,0,26.5,1110.1,0
0,1,0,1,0,0,2,44.7,93.7,1
1,1,2,2,0,0,2,82.8,417.8,0
0,1,0,1,0,2,0,61.4,815.6,0
0,1,0,1,2,0,2,61.3,249.4,0
0,1,0,1,0,0,3,44.6,220.8,0
1,1,0,0,1,1,3,20.1,223.6,0
1,1,2,2,0,0,1,86.5,5763.0,0
0,1,2,2,2,0,2,85.6,813.9,1
1,1,0,2,2,2,0,94.9,5000.2,1
1,1,2,2,0,0,2,89.0,5898.6,0
0,1,0,0,1,1,1,19.4,460.3,0
1,1,2,2,0,0,3,79.6,2718.3,1
1,1,2,2,0,2,1,84.8,906.9,1
1,1,2,0,1,1,3,25.6,1715.0,0
1,1,0,2,2,0,3,81.9,1028.9,0
0,1,0,0,1,1,0,20.2,50.6,0
0,1,0,2,0,2,2,89.6,2187.2,0
1,1,0,1,0,2,1,61.5,4131.2,0
1,1,2,2,0,2,0,95.5,1916.2,0
1,0,1,1,2,0,2,44.8,2104.6,0
0,0,1,1,2,2,2,54.5,706.9,1
0,1,0,2,0,2,2,85.6,408.5,0
1,1,0,2,0,0,1,70.0,320.4,0
0,1,2,2,0,0,2,74.3,74.3,0
0,1,2,2,2,0,2,94.4,2838.7,1
0,1,2,2,2,2,2,100.8,1313.3,0
1,1,0,2,0,2,0,93.7,5860.7,0
1,1,0,0,1,1,1,20.5,82.9,0
1,1,0,1,0,0,1,55.2,528.4,1
1,1,2,1,2,0,0,63.9,2635.0,0
0,1,2,1,0,0,0,66.3,2907.4,0
1,0,1,1,0,0,2,29.9,29.9,0
0,1,0,1,2,0,3,69.5,653.3,0
1,1,0,2,0,0,2,69.9,69.9,1
1,1,0,0,1,1,1,20.3,383.7,0
1,1,2,2,0,0,1,75.2,633.9,0
0,1,2,2,0,0,2,81.2,784.5,0
0,1,0,0,1,1,0,20.1,345.9,0
